RecordDate,RecordMonth,CustomerGroup,Location,Revenue
2023-12-19,2023-12-01,Iron,Location 03,1394479666.59
2023-12-19,2023-12-01,Iron,Location 04,3109553916.66
2023-12-19,2023-12-01,Iron,Location 06,5059606056.0
2023-12-19,2023-12-01,Iron,Location 07,1347926777.7939
2023-12-19,2023-12-01,Iron,Location 08,1515040666.8000002
2023-12-19,2023-12-01,Iron,Location 09,1850334777.7392
2023-12-19,2023-12-01,Iron,Location 10,80934416.6748
2023-12-19,2023-12-01,Iron,Location 11,1757194999.9821
2023-12-19,2023-12-01,Iron,Location 12,3700294305.4266
2023-12-19,2023-12-01,Iron,Location 13,2069588805.5598001
2023-12-19,2023-12-01,Iron,Location 14,3028595472.3051
2023-12-19,2023-12-01,Iron,Location 16,3714230305.3194
2023-12-19,2023-12-01,Iron,Location 17,2258645305.5987
2023-12-19,2023-12-01,Platinum,Location 01,185039611.11900002
2023-12-19,2023-12-01,Platinum,Location 02,155416111.101
2023-12-19,2023-12-01,Platinum,Location 03,2830400111.4900002
2023-12-19,2023-12-01,Platinum,Location 04,3273112694.55
2023-12-19,2023-12-01,Platinum,Location 06,94025972.22
2023-12-19,2023-12-01,Platinum,Location 07,58624999.997999996
2023-12-19,2023-12-01,Platinum,Location 09,1095177694.4622
2023-12-19,2023-12-01,Platinum,Location 10,9666666.666
2023-12-19,2023-12-01,Platinum,Location 11,129943361.118
2023-12-19,2023-12-01,Platinum,Location 12,3924506194.485
2023-12-19,2023-12-01,Platinum,Location 13,1069174749.9687
2023-12-19,2023-12-01,Platinum,Location 14,2950839083.226
2023-12-19,2023-12-01,Platinum,Location 16,889053888.8460001
2023-12-19,2023-12-01,Platinum,Location 17,352770444.4221
2023-12-19,2023-12-01,Silver,Location 01,398224305.51
2023-12-19,2023-12-01,Silver,Location 02,1119450444.5106
2023-12-19,2023-12-01,Silver,Location 03,2482754083.2
2023-12-19,2023-12-01,Silver,Location 04,2980894277.76
2023-12-19,2023-12-01,Silver,Location 06,821028027.9000001
2023-12-19,2023-12-01,Silver,Location 07,550314277.7961
2023-12-19,2023-12-01,Silver,Location 08,46524277.77
2023-12-19,2023-12-01,Silver,Location 09,1028384527.7675999
2023-12-19,2023-12-01,Silver,Location 10,36562972.2252
2023-12-19,2023-12-01,Silver,Location 11,844025833.3548
2023-12-19,2023-12-01,Silver,Location 12,4335890638.8594
2023-12-19,2023-12-01,Silver,Location 13,1570171249.857
2023-12-19,2023-12-01,Silver,Location 14,3100311555.6057
2023-12-19,2023-12-01,Silver,Location 16,1626729638.9073
2023-12-19,2023-12-01,Silver,Location 17,801316249.9962
2023-12-19,2023-12-01,Unranked,Location 01,281182749.9936
2023-12-19,2023-12-01,Unranked,Location 02,703229083.3446
2023-12-19,2023-12-01,Unranked,Location 03,1819046861.178
2023-12-19,2023-12-01,Unranked,Location 04,2495814083.25
2023-12-19,2023-12-01,Unranked,Location 06,2095419860.9999998
2023-12-19,2023-12-01,Unranked,Location 07,616396249.9953
2023-12-19,2023-12-01,Unranked,Location 08,1771162722.3
2023-12-19,2023-12-01,Unranked,Location 09,1438951611.0911999
2023-12-19,2023-12-01,Unranked,Location 10,9509722.2231
2023-12-19,2023-12-01,Unranked,Location 11,687358694.4507
2023-12-19,2023-12-01,Unranked,Location 12,3868732916.6517
2023-12-19,2023-12-01,Unranked,Location 13,1597291083.3165
2023-12-19,2023-12-01,Unranked,Location 14,2324219722.2687
2023-12-19,2023-12-01,Unranked,Location 16,1419930611.0067
2023-12-19,2023-12-01,Unranked,Location 17,963190472.2206
2023-12-20,2023-12-01,Bronze,Location 01,1377179277.8157
2023-12-20,2023-12-01,Bronze,Location 02,3227696722.2588
2023-12-20,2023-12-01,Bronze,Location 03,4850399249.7
2023-12-20,2023-12-01,Bronze,Location 04,7373155000.08
2023-12-20,2023-12-01,Bronze,Location 06,3630360195.0
2023-12-20,2023-12-01,Bronze,Location 07,2043803361.0072
2023-12-20,2023-12-01,Bronze,Location 08,425274861.0
2023-12-20,2023-12-01,Bronze,Location 09,3232223389.0098
2023-12-20,2023-12-01,Bronze,Location 10,160608194.4477
2023-12-20,2023-12-01,Bronze,Location 11,2779553388.882
2023-12-20,2023-12-01,Bronze,Location 12,10626750083.9598
2023-12-20,2023-12-01,Bronze,Location 13,3763428805.5642
2023-12-20,2023-12-01,Bronze,Location 14,6524500722.0639
2023-12-20,2023-12-01,Bronze,Location 15,1277805.5555999998
2023-12-20,2023-12-01,Bronze,Location 16,6555514944.317101
2023-12-20,2023-12-01,Bronze,Location 17,2983656027.7283998
2023-12-20,2023-12-01,Diamond,Location 01,3777252583.293
2023-12-20,2023-12-01,Diamond,Location 02,1679102166.6759
2023-12-20,2023-12-01,Diamond,Location 03,19107302916.7089
2023-12-20,2023-12-01,Diamond,Location 04,28216119084.3
2023-12-20,2023-12-01,Diamond,Location 05,29972222.223
2023-12-20,2023-12-01,Diamond,Location 06,171636861.09
2023-12-20,2023-12-01,Diamond,Location 07,2520729249.99
2023-12-20,2023-12-01,Diamond,Location 09,4749236499.9534
2023-12-20,2023-12-01,Diamond,Location 10,8262970582.56
2023-12-20,2023-12-01,Diamond,Location 11,3257886444.51
2023-12-20,2023-12-01,Diamond,Location 12,14990534222.0679
2023-12-20,2023-12-01,Diamond,Location 13,5563247944.512
2023-12-20,2023-12-01,Diamond,Location 14,12865005306.1029
2023-12-20,2023-12-01,Diamond,Location 15,11484187165.23
2023-12-20,2023-12-01,Diamond,Location 16,4519341027.735
2023-12-20,2023-12-01,Diamond,Location 17,1427561749.8899999
2023-12-20,2023-12-01,Gold,Location 01,684278722.197
2023-12-20,2023-12-01,Gold,Location 02,1208423666.6094
2023-12-20,2023-12-01,Gold,Location 03,4093207388.7
2023-12-20,2023-12-01,Gold,Location 04,5562257139.030001
2023-12-20,2023-12-01,Gold,Location 06,354625777.79999995
2023-12-20,2023-12-01,Gold,Location 07,534999833.34749997
2023-12-20,2023-12-01,Gold,Location 08,21831305.556
2023-12-20,2023-12-01,Gold,Location 09,1969852555.4967
2023-12-20,2023-12-01,Gold,Location 10,45637777.77
2023-12-20,2023-12-01,Gold,Location 11,719337305.5737001
2023-12-20,2023-12-01,Gold,Location 12,6217047972.2232
2023-12-20,2023-12-01,Gold,Location 13,2010424805.547
2023-12-20,2023-12-01,Gold,Location 14,3915083000.043
2023-12-20,2023-12-01,Gold,Location 16,1570110166.7910001
2023-12-20,2023-12-01,Gold,Location 17,933820611.1187999
2023-12-20,2023-12-01,Iron,Location 01,1010722111.0791
2023-12-20,2023-12-01,Iron,Location 02,2294859333.3099
2023-12-20,2023-12-01,Iron,Location 03,1247362194.33
2023-12-20,2023-12-01,Iron,Location 04,3130594305.78
2023-12-20,2023-12-01,Iron,Location 06,5261267640.0
2023-12-20,2023-12-01,Iron,Location 07,1371354972.2574
2023-12-20,2023-12-01,Iron,Location 08,1597131388.8000002
2023-12-20,2023-12-01,Iron,Location 09,1728121222.1886
2023-12-20,2023-12-01,Iron,Location 10,88236666.6654
2023-12-20,2023-12-01,Iron,Location 11,1832918360.9997
2023-12-20,2023-12-01,Iron,Location 12,3676573027.6065
2023-12-20,2023-12-01,Iron,Location 13,2095337444.2839
2023-12-20,2023-12-01,Iron,Location 14,2946336416.6679
2023-12-20,2023-12-01,Iron,Location 16,3718946027.6805
2023-12-20,2023-12-01,Iron,Location 17,2247953694.4296002
2023-12-20,2023-12-01,Platinum,Location 01,352115805.546
2023-12-20,2023-12-01,Platinum,Location 02,195223472.241
2023-12-20,2023-12-01,Platinum,Location 03,2586162527.79
2023-12-20,2023-12-01,Platinum,Location 04,3268556194.71
2023-12-20,2023-12-01,Platinum,Location 06,78722222.22
2023-12-20,2023-12-01,Platinum,Location 07,87472222.23
2023-12-20,2023-12-01,Platinum,Location 09,1193632999.959
2023-12-20,2023-12-01,Platinum,Location 10,34388888.88
2023-12-20,2023-12-01,Platinum,Location 11,145340249.994
2023-12-20,2023-12-01,Platinum,Location 12,3520904472.261
2023-12-20,2023-12-01,Platinum,Location 13,1412428916.7717001
2023-12-20,2023-12-01,Platinum,Location 14,2611559721.942
2023-12-20,2023-12-01,Platinum,Location 16,890024222.1060001
2023-12-20,2023-12-01,Platinum,Location 17,314408583.321
2023-12-20,2023-12-01,Silver,Location 01,298967444.4273
2023-12-20,2023-12-01,Silver,Location 02,1081008833.373
2023-12-20,2023-12-01,Silver,Location 03,2364720722.1000004
2023-12-20,2023-12-01,Silver,Location 04,3044331222.51
2023-12-20,2023-12-01,Silver,Location 06,666382194.3
2023-12-20,2023-12-01,Silver,Location 07,608560777.8042
2023-12-20,2023-12-01,Silver,Location 08,60806944.44
2023-12-20,2023-12-01,Silver,Location 09,1062512277.8322
2023-12-20,2023-12-01,Silver,Location 10,52627055.556
2023-12-20,2023-12-01,Silver,Location 11,869637222.2403
2023-12-20,2023-12-01,Silver,Location 12,4295811000.088799
2023-12-20,2023-12-01,Silver,Location 13,1726579111.0638
2023-12-20,2023-12-01,Silver,Location 14,3087923333.3643
2023-12-20,2023-12-01,Silver,Location 16,1763078972.1603
2023-12-20,2023-12-01,Silver,Location 17,728132111.0961
2023-12-20,2023-12-01,Unranked,Location 01,257796305.5632
2023-12-20,2023-12-01,Unranked,Location 02,720959694.4572
2023-12-20,2023-12-01,Unranked,Location 03,2175566638.977
2023-12-20,2023-12-01,Unranked,Location 04,2741755638.7221003
2023-12-20,2023-12-01,Unranked,Location 05,722222.2221
2023-12-20,2023-12-01,Unranked,Location 06,2277380722.2
2023-12-20,2023-12-01,Unranked,Location 07,602275138.9113001
2023-12-20,2023-12-01,Unranked,Location 08,3020308194.3
2023-12-20,2023-12-01,Unranked,Location 09,1493361944.4771
2023-12-20,2023-12-01,Unranked,Location 10,45762166.6632
2023-12-20,2023-12-01,Unranked,Location 11,719233722.207
2023-12-20,2023-12-01,Unranked,Location 12,3945119694.3366
2023-12-20,2023-12-01,Unranked,Location 13,1745526333.3594
2023-12-20,2023-12-01,Unranked,Location 14,2383738583.3673
2023-12-20,2023-12-01,Unranked,Location 16,1757458555.5870001
2023-12-20,2023-12-01,Unranked,Location 17,816399694.4469
2023-12-21,2023-12-01,Bronze,Location 01,1350429861.0507
2023-12-21,2023-12-01,Bronze,Location 02,3069948666.5376
2023-12-21,2023-12-01,Bronze,Location 03,5254418277.6
2023-12-21,2023-12-01,Bronze,Location 04,7983598416.629999
2023-12-21,2023-12-01,Bronze,Location 06,3752951307.0
2023-12-21,2023-12-01,Bronze,Location 07,2008441555.4861999
2023-12-21,2023-12-01,Bronze,Location 08,531363416.7000001
2023-12-21,2023-12-01,Bronze,Location 09,3169826722.0494
2023-12-21,2023-12-01,Bronze,Location 10,209473555.54200003
2023-12-21,2023-12-01,Bronze,Location 11,2776026999.9411
2023-12-21,2023-12-01,Bronze,Location 12,11347936970.9988
2023-12-21,2023-12-01,Bronze,Location 13,3760944638.6835
2023-12-21,2023-12-01,Bronze,Location 14,7025508916.734
2023-12-21,2023-12-01,Bronze,Location 15,5222194.443
2023-12-21,2023-12-01,Bronze,Location 16,6838528610.2476
2023-12-21,2023-12-01,Bronze,Location 17,3146626000.0889997
2023-12-21,2023-12-01,Diamond,Location 01,3903637055.5368
2023-12-21,2023-12-01,Diamond,Location 02,1951275444.4665
2023-12-21,2023-12-01,Diamond,Location 03,20542219638.8757
2023-12-21,2023-12-01,Diamond,Location 04,29331093667.878
2023-12-21,2023-12-01,Diamond,Location 05,36125000.00999999
2023-12-21,2023-12-01,Diamond,Location 06,189489472.23
2023-12-21,2023-12-01,Diamond,Location 07,2726797639.005
2023-12-21,2023-12-01,Diamond,Location 09,4636954666.6152
2023-12-21,2023-12-01,Diamond,Location 10,3673949221.02
2023-12-21,2023-12-01,Diamond,Location 11,3312372444.4458
2023-12-21,2023-12-01,Diamond,Location 12,15380108888.427
2023-12-21,2023-12-01,Diamond,Location 13,5999228610.9003
2023-12-21,2023-12-01,Diamond,Location 14,12794475666.936
2023-12-21,2023-12-01,Diamond,Location 15,11801301028.68
2023-12-21,2023-12-01,Diamond,Location 16,4775016388.806
2023-12-21,2023-12-01,Diamond,Location 17,1371765777.627
2023-12-21,2023-12-01,Gold,Location 01,569972777.7333
2023-12-21,2023-12-01,Gold,Location 02,1359956527.7919
2023-12-21,2023-12-01,Gold,Location 03,4402292749.8
2023-12-21,2023-12-01,Gold,Location 04,5490488333.34
2023-12-21,2023-12-01,Gold,Location 06,394558944.3
2023-12-21,2023-12-01,Gold,Location 07,508958277.8007
2023-12-21,2023-12-01,Gold,Location 08,65785583.34
2023-12-21,2023-12-01,Gold,Location 09,2116841027.7978
2023-12-21,2023-12-01,Gold,Location 10,13993944.444
2023-12-21,2023-12-01,Gold,Location 11,919509861.1038
2023-12-21,2023-12-01,Gold,Location 12,6635170361.2284
2023-12-21,2023-12-01,Gold,Location 13,2330031889.0230002
2023-12-21,2023-12-01,Gold,Location 14,4338186638.739
2023-12-21,2023-12-01,Gold,Location 16,1700762944.494
2023-12-21,2023-12-01,Gold,Location 17,1034185361.1389999
2023-12-21,2023-12-01,Iron,Location 01,1018275750.0396
2023-12-21,2023-12-01,Iron,Location 02,2319605777.7984
2023-12-21,2023-12-01,Iron,Location 03,1307741055.63
2023-12-21,2023-12-01,Iron,Location 04,3190786555.14
2023-12-21,2023-12-01,Iron,Location 06,5566607832.0
2023-12-21,2023-12-01,Iron,Location 07,1330462861.0941
2023-12-21,2023-12-01,Iron,Location 08,1825118027.7000003
2023-12-21,2023-12-01,Iron,Location 09,1744423861.0563
2023-12-21,2023-12-01,Iron,Location 10,89157499.9965
2023-12-21,2023-12-01,Iron,Location 11,1892023222.3215
2023-12-21,2023-12-01,Iron,Location 12,3886365333.147
2023-12-21,2023-12-01,Iron,Location 13,2007246527.9172
2023-12-21,2023-12-01,Iron,Location 14,3141548916.6948
2023-12-21,2023-12-01,Iron,Location 16,4068495111.2004
2023-12-21,2023-12-01,Iron,Location 17,2354427944.4729
2023-12-21,2023-12-01,Platinum,Location 01,277885166.664
2023-12-21,2023-12-01,Platinum,Location 02,147165916.641
2023-12-21,2023-12-01,Platinum,Location 03,2765984027.64
2023-12-21,2023-12-01,Platinum,Location 04,3282562361.16
2023-12-21,2023-12-01,Platinum,Location 06,115332611.1
2023-12-21,2023-12-01,Platinum,Location 07,86861138.889
2023-12-21,2023-12-01,Platinum,Location 09,1242010888.887
2023-12-21,2023-12-01,Platinum,Location 10,32499999.99000001
2023-12-21,2023-12-01,Platinum,Location 11,157984666.6458
2023-12-21,2023-12-01,Platinum,Location 12,3727224305.5350003
2023-12-21,2023-12-01,Platinum,Location 13,1212409638.885
2023-12-21,2023-12-01,Platinum,Location 14,2731281444.54
2023-12-21,2023-12-01,Platinum,Location 16,1070190416.598
2023-12-21,2023-12-01,Platinum,Location 17,347256222.21599996
2023-12-21,2023-12-01,Silver,Location 01,319659027.7551
2023-12-21,2023-12-01,Silver,Location 02,1195233222.267
2023-12-21,2023-12-01,Silver,Location 03,2695543166.61
2023-12-21,2023-12-01,Silver,Location 04,3101314777.62
2023-12-21,2023-12-01,Silver,Location 06,737398916.7
2023-12-21,2023-12-01,Silver,Location 07,552076611.1089
2023-12-21,2023-12-01,Silver,Location 08,46560444.45
2023-12-21,2023-12-01,Silver,Location 09,1010948527.7343
2023-12-21,2023-12-01,Silver,Location 10,25463444.4444
2023-12-21,2023-12-01,Silver,Location 11,997637861.1090001
2023-12-21,2023-12-01,Silver,Location 12,4507580555.4366
2023-12-21,2023-12-01,Silver,Location 13,1778540472.2655
2023-12-21,2023-12-01,Silver,Location 14,3386719833.2727
2023-12-21,2023-12-01,Silver,Location 16,1917492860.9643
2023-12-21,2023-12-01,Silver,Location 17,875079583.3575
2023-12-21,2023-12-01,Unranked,Location 01,312042638.8692
2023-12-21,2023-12-01,Unranked,Location 02,895625249.9886
2023-12-21,2023-12-01,Unranked,Location 03,2471495361.1530004
2023-12-21,2023-12-01,Unranked,Location 04,2749350888.9861
2023-12-21,2023-12-01,Unranked,Location 06,2374198472.2778997
2023-12-21,2023-12-01,Unranked,Location 07,634826027.7606
2023-12-21,2023-12-01,Unranked,Location 08,2631215861.1000004
2023-12-21,2023-12-01,Unranked,Location 09,1539045222.2742
2023-12-21,2023-12-01,Unranked,Location 10,1986111.1113
2023-12-21,2023-12-01,Unranked,Location 11,872815722.1956
2023-12-21,2023-12-01,Unranked,Location 12,4254595499.8380003
2023-12-21,2023-12-01,Unranked,Location 13,1935738694.4529
2023-12-21,2023-12-01,Unranked,Location 14,2538930555.5832
2023-12-21,2023-12-01,Unranked,Location 16,1586535666.7302
2023-12-21,2023-12-01,Unranked,Location 17,739208750.0163
2023-12-22,2023-12-01,Bronze,Location 01,1497491027.802
2023-12-22,2023-12-01,Bronze,Location 02,3159202805.5941
2023-12-22,2023-12-01,Bronze,Location 03,5141886555.0
2023-12-22,2023-12-01,Bronze,Location 04,7817251999.799999
2023-12-22,2023-12-01,Bronze,Location 06,3674568777.0
2023-12-22,2023-12-01,Bronze,Location 07,1936580277.6927
2023-12-22,2023-12-01,Bronze,Location 08,453772694.4
2023-12-22,2023-12-01,Bronze,Location 09,2891734138.9635
2023-12-22,2023-12-01,Bronze,Location 10,285369694.407
2023-12-22,2023-12-01,Bronze,Location 11,2943858750.1647
2023-12-22,2023-12-01,Bronze,Location 12,11349094139.073
2023-12-22,2023-12-01,Bronze,Location 13,3751489305.5004
2023-12-22,2023-12-01,Bronze,Location 14,6991204860.9906
2023-12-22,2023-12-01,Bronze,Location 15,3013888.89
2023-12-22,2023-12-01,Bronze,Location 16,6919177582.3581
2023-12-22,2023-12-01,Bronze,Location 17,3080226166.6695
2023-12-22,2023-12-01,Diamond,Location 01,3814265083.4490004
2023-12-22,2023-12-01,Diamond,Location 02,1932589222.281
2023-12-22,2023-12-01,Diamond,Location 03,20485611222.9411
2023-12-22,2023-12-01,Diamond,Location 04,31529292027.0
2023-12-22,2023-12-01,Diamond,Location 05,32694444.45
2023-12-22,2023-12-01,Diamond,Location 06,132030416.67
2023-12-22,2023-12-01,Diamond,Location 07,2481730083.2400002
2023-12-22,2023-12-01,Diamond,Location 09,4788132222.5406
2023-12-22,2023-12-01,Diamond,Location 10,9426968415.66
2023-12-22,2023-12-01,Diamond,Location 11,3371465666.706
2023-12-22,2023-12-01,Diamond,Location 12,15726755583.4224
2023-12-22,2023-12-01,Diamond,Location 13,6349380166.392
2023-12-22,2023-12-01,Diamond,Location 14,13117248416.3415
2023-12-22,2023-12-01,Diamond,Location 15,11738055277.65
2023-12-22,2023-12-01,Diamond,Location 16,4968704083.503
2023-12-22,2023-12-01,Diamond,Location 17,1308878722.188
2023-12-22,2023-12-01,Gold,Location 01,597049555.548
2023-12-22,2023-12-01,Gold,Location 02,1305464027.7528
2023-12-22,2023-12-01,Gold,Location 03,4564635055.5
2023-12-22,2023-12-01,Gold,Location 04,5512900888.5
2023-12-22,2023-12-01,Gold,Location 06,344381111.1
2023-12-22,2023-12-01,Gold,Location 07,547144611.1041
2023-12-22,2023-12-01,Gold,Location 08,22122972.222
2023-12-22,2023-12-01,Gold,Location 09,2080674444.4953
2023-12-22,2023-12-01,Gold,Location 10,27987888.888
2023-12-22,2023-12-01,Gold,Location 11,816422916.6924
2023-12-22,2023-12-01,Gold,Location 12,6646712916.6174
2023-12-22,2023-12-01,Gold,Location 13,2319912305.4900002
2023-12-22,2023-12-01,Gold,Location 14,4166049361.242
2023-12-22,2023-12-01,Gold,Location 16,1808184361.002
2023-12-22,2023-12-01,Gold,Location 17,851783000.04
2023-12-22,2023-12-01,Iron,Location 01,990197500.0128001
2023-12-22,2023-12-01,Iron,Location 02,2241394194.4752
2023-12-22,2023-12-01,Iron,Location 03,1422984250.11
2023-12-22,2023-12-01,Iron,Location 04,3260068527.6
2023-12-22,2023-12-01,Iron,Location 06,5581592529.0
2023-12-22,2023-12-01,Iron,Location 07,1303473694.4499
2023-12-22,2023-12-01,Iron,Location 08,1658070333.3000002
2023-12-22,2023-12-01,Iron,Location 09,1719804555.5169
2023-12-22,2023-12-01,Iron,Location 10,90124833.3324
2023-12-22,2023-12-01,Iron,Location 11,1861271249.8914
2023-12-22,2023-12-01,Iron,Location 12,4027660000.0593
2023-12-22,2023-12-01,Iron,Location 13,2093993249.8871999
2023-12-22,2023-12-01,Iron,Location 14,3207305638.7664003
2023-12-22,2023-12-01,Iron,Location 16,4158009333.2934003
2023-12-22,2023-12-01,Iron,Location 17,2322812944.4172
2023-12-22,2023-12-01,Platinum,Location 01,282438194.436
2023-12-22,2023-12-01,Platinum,Location 02,133819499.988
2023-12-22,2023-12-01,Platinum,Location 03,2810228083.29
2023-12-22,2023-12-01,Platinum,Location 04,3303438638.82
2023-12-22,2023-12-01,Platinum,Location 06,166134777.78
2023-12-22,2023-12-01,Platinum,Location 07,94805583.339
2023-12-22,2023-12-01,Platinum,Location 09,1294655444.445
2023-12-22,2023-12-01,Platinum,Location 10,33833333.34
2023-12-22,2023-12-01,Platinum,Location 11,133490138.88
2023-12-22,2023-12-01,Platinum,Location 12,3688182138.87
2023-12-22,2023-12-01,Platinum,Location 13,1285627222.134
2023-12-22,2023-12-01,Platinum,Location 14,2817171194.3667
2023-12-22,2023-12-01,Platinum,Location 16,985681638.8019
2023-12-22,2023-12-01,Platinum,Location 17,402590138.931
2023-12-22,2023-12-01,Silver,Location 01,350457416.6676
